query_id,split,query,decision,reason,reviewer,title,summary,target_description,regions,categories,application_period,organization,program_id
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[인천] 중동 수출 중소기업 긴급 경영안정자금 지원 공고,"「인천광역시 중소기업경영안정자금 지원 및 운용 조례」 제6조에 의거 중동 정세 악화에 따른 중동 수출 중소기업 등의 금융부담 해소를 위한 '중동 수출 중소기업 긴급 경영안정자금 지원'을 다음과 같이 공고합니다. ☞ 인천광역시 경영안정자금 지원 업종 중 아래 요건을 충족하는 기업 - 신청일 기준 최근 1년 이내 중동 지역 수출실적이 있는 기업, 중동지역으로 수출 이력이 있는 기업과 거래 실적이 있는 기업 ※ 자세한 지원대상 공고문 참조 ☞ 은행 대출 운전자금의 이자차액보전 지원 - 지원 한도 : 업체당 5억원 이내(매출액의 1/3 이내) - 지원 기간 : 1년(만기 일시 상환) - 지원 금리 : 이차보전 2.0%p 균등 지원",중소기업,인천,금융,예산 소진시까지,인천테크노파크,BIZINFO:PBLN_000000000120138
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[대구] 북구 2026년 하반기 소상공인 경영안정자금 지원사업 공고,「대구광역시 북구 소상공인 지원에 관한 조례」에 따라 경영자금 확보에 어려움을 겪고 있는 소상공인에게 저금리의 경영안정 자금 대출 및 이자를 지원하기 위한 「2026년 하반기 소상공인 경영안정자금 지원사업」을 아래와 같이 공고합니다. ☞ 북구에 사업장을 두고 3개월 이상 영업 중인 소상공인 ☞ 대출한도 업체당 5천만원 이내 지원 ※ 자세한 지원내용 공고문 참조,소상공인,대구,금융,예산 소진시까지,대구신용보증재단,BIZINFO:PBLN_000000000124560
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[제주] 2026년 로컬기업 크라우드펀딩 (대출형) 참여기업 모집 공고,"제주다움을 바탕으로 창의적이고 혁신적인 비즈니스 모델을 보유한 제주 지역 소기업ㆍ소상공인의 안정적인 운전자금 확보와 성장 기반 마련을 지원하고자「2026년 제주 로컬기업 크라우드펀딩(대출형)」 참여기업을 다음과 같이 모집합니다. ☞ 제주 지역 자원을 기반으로 차별화된 비즈니스 모델을 운영하는 로컬기업(소기업 또는 소상공인) - 공고일 기준「중소기업기본법」및「소상공인기본법 제2조」에 따른 소기업 또는 소상공인 - 중소기업현황정보시스템(sminfo.mss.go.kr)에서 중소기업확인서(소기업 또는 소상공인) 발급이 가능한 기업 - 공고일 기준 제주특별자치도 내 사업장을 두고 있는 기업 - 대출형 크라우드펀딩을 통한 자금조달 필요성, 활용계획 및 상환계획이 명확한 기업 ☞ 교육ㆍ컨설팅, 재무 진단, 플랫폼 등록ㆍ심사, 펀딩 오픈ㆍ홍보 등 지원 - 기업별 평균 1,500만원 규모 자금 조달 및 펀딩 관련 지원",소상공인,제주,경영,2026-06-09 ~ 2026-10-30,제주창조경제혁신센터,BIZINFO:PBLN_000000000123327
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,2026년 한국산업은행 온렌딩 대출 제도 안내,"온렌딩대출은 한국산업은행이 중소ㆍ중견기업을위하여 중개금융기관(은행 및 여신전문금융회사)에 자금을 공급하고 중개금융기관이 대상기업을 선정하여 대출을 실행하는 정책자금입니다. ☞ 국내 중소ㆍ중견기업 대상 ☞ 시설자금(최장10년), 운영자금(최장3년), 리스자금(최대 5년)의 장기간 대출 및 낮은 금리 지원",중소기업,전국,금융,2026-03-06 ~ 2026-12-31,KDB산업은행,BIZINFO:PBLN_000000000119239
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[경북] 청년하우스 주거 지원 사업 전세대출이자ㆍ월세 지원 모집 공고(금호 이웃사촌마을 조성사업),경상북도와 영천시가 지원하는 「금호 이웃사촌마을 조성사업」에서 영천시 금호읍에 정착을 원하는 타지역 청년들의 안정적 정착을 위해 지원하는 사업으로 청년들의 많은 관심과 신청 부탁드립니다. ☞ 금호 이웃사촌마을 조성사업 수혜기업 대표자 및 임직원 ※ 소속된 금호 이웃사촌마을 조성사업 수혜기업 협약일 이후 금호읍으로 주소 이전한 자 ☞ 월 최대 50만원 한도 내 전세대출이자/월세 실비 지원,중소기업,경북,경영,2025-12-17 ~ 2026-11-13,경북테크노파크,BIZINFO:PBLN_000000000117068
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,2026년 중소기업 동반성장 네트워크론 지원계획 공고,"「중소기업진흥에 관한 법률」 제66조 및 제67조에 따른 “2026년도 중소기업 동반성장 네트워크론 지원계획”을 다음과 같이 공고합니다. ☞ 「중소기업기본법」 제2조에 따른 중소기업으로, 중진공과 동반성장 협약을 체결한 발주기업이 추천한 수주기업 - 최근 3개년 결산재무제표(동일 사업자번호 기준)를 보유하면서, 발주기업과 최근 1년 이내 거래실적을 보유하고 있는 기업 - 대상채권 : 발주기업이 수주기업에 전송하는 발주서로, 발주서에 지정된 납품기한이 발주일로부터 1년 이내인 계약 ☞ 중소벤처기업진흥공단과 동반성장 협약을 체결한 발주기업이 추천하는 수주기업에 납품계약 이행을 위한 생산자금 대출 지원(예산 규모 1,395억원) - 건별 한도 : 발주기업이 발행한 발주서 금액의 80% 이내 - 연간 한도 : 수주기업 15억원, 발주기업은 규모별 차등 ※ 자세한 사항 공고문 참조",중소기업,전국,금융,예산 소진시까지,중소벤처기업진흥공단,BIZINFO:PBLN_000000000117549
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[충남] 2026년 보증기업 위기극복 패키지 지원사업 모집 공고,"충남신용보증재단의 보증서를 이용 중인 외식업 사업자 중 매출 감소로 어려움을 겪고 계시는 분들을 대상으로 맞춤형 패키지 지원을 제공하기 위해 아래와 같이 모집합니다. ☞ 충남신용보증재단의 보증서를 이용중인 외식업종 영위 사업자 중 매출이 감소한 사업자(기준 대비 매출액이 감소한 경우) ※ 자세한 지원대상 공고문 참조 ☞ 맞춤형 패키지(컨설팅, 교육, 신용보증) 지원 - 컨설팅 : 최대 4회 지원(레시피 개발, SNS마케팅, 노무, 세무 등) - 교육 : 최소 1회 수강 필수(스마트·디지털 및 역량강화 교육) - 신용보증 : 최대 5천만원 보증서 발급(보조금이 아닌 보증서 대출)",중소기업,충남,경영,선착순 접수,충남신용보증재단,BIZINFO:PBLN_000000000119095
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[제주] 소상공인 저금리 대환대출 특별보증 한시적 이차보전금 지원 공고,"최근 고금리와 경기침체 등으로 금융비용 부담이 커진 도내 중ㆍ저신용 소상공인의 이자부담을 완화하고 경영안정 지원을 위해「소상공인 저금리 대환대출 특별보증」한시적 이차보전금 지원 계획을 다음과 같이 공고합니다. ☞ 고금리(7%) 기업대출(신용대출에 한함)을 이용중인 중ㆍ저신용 도내 소상공인(법인 제외) ☞「소상공인 저금리 대환대출 특별보증」융자(업체당 한도 최대 1천만원, 1년 거치 4년 분할상환)에 대한 이차보전",소상공인,제주,금융,예산 소진시까지,제주신용보증재단,BIZINFO:PBLN_000000000125737
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[경남] 2026년 소상공인 상생보험 지원사업 (경남 민생회복대출 안심보험) 가입 희망자 모집 공고,"경상남도와 경남투자경제진흥원은 도내 소재 소상공인 대상 사회 안전망을 구축하고, 민생회복 및 가계 안정을 위해 다음과 같이「2026년 경상남도 소상공인 상생보험 지원사업(경남 민생회복대출 안심보험)」을 추진하오니 도내 소상공인의 많은 참여 바랍니다. ☞ 경상남도 지역 내 주민등록상 주소지 및 사업장을 두고, 경남신용보증재단 보증을 통한 1,000만원 이상의 대출 채무자 중 만 40세 이상~59세 이하에 해당하는 소상공인 ☞ 지원 자격에 해당하고, 보험사의 가입 심사를 통해 상품 가입 요건을 충족한 소상공인 대상 1년간 무료 보험상품 가입 지원",소상공인,경남,경영,2026-09-01 ~ 2026-09-18,경남투자경제진흥원,BIZINFO:PBLN_000000000126058
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[세종] 2026년 수출보증보험료 지원 사업 참가기업 모집 공고,"관내 수출 중소기업의 수출대금 미회수 위험 해소를 통한 안정적인 수출여건 조성을 위하여「2026년도 수출보증보험료 지원사업」참가기업을 모집하고자 다음과 같이 공고합니다. ☞ 세종특별자치시에 본사 또는 사업장이 있는 중소기업체 ☞ 단기수출보험(단체보험), 단기수출보험(개별보험에 한함), 단기수출보험(중소중견Plus+), 환변동보험(수출선물환 일반형), 수출신용보증 (선적전, 선적후, 매입, 포괄매입), 수입보험 등 지원 ※ 자세한 지원내용 공고문 참조",중소기업,세종,금융,예산 소진시까지,직접수행,BIZINFO:PBLN_000000000119321
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[부산] 2026년 부산경제활성화지원기금(BEF) 해외 무역사절기업 개별수출 지원사업 참여기업 모집 공고,(재)부산경제진흥원은 수출 애로를 겪는 부산지역 중소기업의 수출 경쟁력 강화 및 해외시장 진출을 지원하기 위한 「2026 부산경제활성화지원기금(BEF) 해외 무역사절기업 지원사업」의 참여기업을 다음과 같이 모집 하오니 많은 참여 바랍니다. ☞ 부산시 소재 수출 중소기업(제조업) - 사업자등록증상 본사 또는 공장 소재지가 부산인 중소기업 ☞ 중소기업 개별 수출준비 및 수출 진행 비용 일부 지원(1개사당 6백만원 한도 내 지원) - 지원항목 : Track별 동시진행 가능하나 Track(2)는 최대 50% 지원 ※ 자세한 지원내용 공고문 참조,중소기업,부산,수출,2026-08-25 ~ 2026-09-08,부산경제진흥원,BIZINFO:PBLN_000000000125857
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[경남] 2026년 수산부산물 재활용 규제자유특구 책임보험 지원기업 모집 공고,"경남 수산부산물 재활용 규제자유특구 관련 “실증특례확인서”를 받은 특구사업자를 대상으로 수산부산물 재활용 규제자유특구 기업지원사업을 안내하오니, 해당 프로그램 참여를 희망하는 기업의 많은 신청 바랍니다. ☞ 경남 수산부산물 재활용 규제자유특구 관련 실증 특례지정 및 참여기업(기관) - 9차 경남 수산부산물 재활용 규제자유특구 실증특례확인서를 받은 특구사업자 ☞ 책임보험 가입 지원 - 지역특구법 제88조, 제90, 동법 시행령 제60조 근거, 법적 보장한도를 포함한 책임보험 가입비용 지원 - 기업당 가입보험료의 80%(최대 20백만원) 이내 지원",중소기업,경남,금융,2026-06-19 ~ 2026-11-30,경남테크노파크,BIZINFO:PBLN_000000000123412
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[전북] 진안군 2026년 상공업 육성자금 대출 지원사업 공고,"진안군 상공업육성자금 지원에 관한 조례에 따라 진안군 상공업육성자금 대출지원 계획을 아래와 같이 공고합니다. ☞ 진안군 상공업 육성자금 지원에 관한 조례 제3조에 따른 진안군 내에서 1년 이상 사업자로 등록되어 영업 중인 소상공인, 중소기업 ☞ 경영운전자금 (재료비, 기계ㆍ장비 구입비, 인건비, 사업장수리비 등) 일반 소상공인 최대 1억원, 공장 등록된 제조업체 최대 3억원 지원",중소기업,전북,금융,예산 소진시까지,기초자치단체,BIZINFO:PBLN_000000000117510
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,2026년 소프트웨어 지식재산권(IP) 평가보증 지원사업 공고,"과학기술정보통신부와 정보통신산업진흥원은 유망 소프트웨어(SW)기술을 보유한 중소기업을 대상으로 기술금융(대출보증) 서비스를 지원해 드릴 예정이오니, 많은 관심과 참여 바랍니다. ☞ SW관련 중소기업 - (특허 등 보유) SW관련 컴퓨터 프로그램 또는 특허 보유 기업 - (특허 등 미보유) SW기술ㆍ산업 판별표(서식4)를 충족하는 기업 ※ 자세한 지원대상 공고문 참조 ☞ 은행(제1금융권 등) 융자(1억원~10억원)를 위한 보증서 발급 지원",중소기업,전국,금융,예산 소진시까지,정보통신산업진흥원,BIZINFO:PBLN_000000000120620
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[부산] 2026년 신발기업 해외물류 바우처 지원사업 참여기업 모집 공고(지원확대),"부산테크노파크 신발패션진흥단은 부산신발기업 수출입 경쟁력 회복을 위한 「2026 신발기업 해외물류 바우처 지원사업」을 추진합니다. 본 사업에 참가를 희망하는 기업은 아래 내용을 참고하시어 신청하시기 바랍니다. ☞ 아래 조건을 모두 충족시 지원가능 ① 2026. 01. 01. ~ 현재까지 20만원 이상 물류비가 발생한 신발기업 ② 직전년도 직수출 실적 3천만USD 이하 부산 소재 신발기업 또는 신발산업 관련 신발완제품, 소재, 부품, 장비 제조기업 등 ③ 동일 건으로 타 기관 물류지원사업 수혜 이력이 없는 수출입 건만 해당 (중복수혜 방지) ④ 지방세 및 국세 완납 기업 ☞ 항공 및 해상을 통한 국내발 수출품에 대한 물류비, 수출을 위한 국외 운송비, 국외 하역비 및 창고비, 국제특송 등, 직접생산 수출품의 경우 원자재 수입 물류비용(수출분 생산건 운임) 지원",중소기업,부산,수출,예산 소진시까지,부산테크노파크,BIZINFO:PBLN_000000000122195
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[강원] 2026년 청년창업자금 무이자 대출지원 사업시행 변경 공고,"강원특별자치도는 창업을 희망하는 도내 청년에게 창업자금을 지원하여, 청년 창업자에게 자립하고 성장할 수 있는 기회를 제공하고자 「2026년 청년창업자금 무이자 대출 지원사업」 시행을 다음과 같이 변경공고하오니 많은 참여 바랍니다. ☞ 주민등록상 주소지와 사업장 소재지가 모두 강원특별자치도인 만18~45세의 청년(법인 제외) 중 신규창업 또는 업력 7년 미만의 사업자 - 지원업종 : 제조업 및 지식기반 서비스산업 등 ※ 자세한 지원대상 공고문 참조 ☞ 대출한도 업체(개인)당 최대 1억 원 이내 지원 - 대출기간 : 최대 5년 / 2년거치 3년 매월 분할상환(원금의 70%) ※ 자세한 지원내용 공고문 참조",창업벤처,강원,금융,예산 소진시까지,강원특별자치도경제진흥원,BIZINFO:PBLN_000000000121832
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,2026년 광주테크노파크 공동활용 연구시설ㆍ장비 사용 안내 공고,"광주테크노파크는 지역 중소기업의 기술개발 및 사업화를 지원하기 위하여 연구시설ㆍ장비 기반구축 사업을 통해 다양한 첨단 장비를 구축ㆍ운영하고 있습니다. 기업의 시험ㆍ분석 및 기술개발 수요에 대응하고 장비 공동활용을 활성화하기 위하여 다음과 같이 공동활용 연구시설ㆍ장비 사용을 안내하오니 관심 있는 기업 및 기관의 많은 신청 바랍니다. ☞ 중소기업 및 관련 기관(대학, 연구기관 등) ☞ 신뢰성 시험 지원 : 항온항습기, 고저온챔버, 대형챔버, IP 시험기, 열충격시험기 등 - 광응용 제품 시험 지원 : 적분구, 배광기, 분광계, 휘도계, UV/IR 파장 시험 장비 등 - 생체의료 및 소재ㆍ부품 장비 지원 : 용해 및 열처리 장비, 정밀부품 가공 및 표면처리 장비 등 - 시험ㆍ인증 지원 : KOLAS 공인시험기관 시험성적서 발급(인정번호 : KT-513) - 기업 애로기술 지원 : 시험ㆍ분석 상담, 기술자문, 시험성적서 발급 등 ※ 기업지원 사업(R&D 과제, 시제품 제작, 시험분석 지원사업 등)과 연계 활용 가능",중소기업,전국,기술,상시 접수,광주테크노파크,BIZINFO:PBLN_000000000119584
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[경기] 2026년 사회적경제조직 특례보증 및 이차보전 지원 사업 공고,"「경기도 사회적경제 기본조례」 제12조(특례보증)에 따라 경기도 사회적경제조직 특례보증 및 이차보전금 지원계획을 다음과 같이 공고합니다. ☞ 사업장이 도내에 소재하는 기업 중 다음 중 하나에 해당하는 영리기업인 경우,다만, 비영리사업자 가능으로 표시된 경우 비영리사업자도 지원할 수 있음 - 「사회적기업 육성법」 제2조에 의한 사회적기업(비영리사업자 가능) -「경기도 사회적경제 기본조례」 제2조에 의한 예비사회적기업 -「협동조합기본법」 제2조에 의한 협동조합(비영리사업자 가능) -「경기도 사회적경제 기본조례」 제2조에 의한 마을기업 -「경기도 사회적경제 기본조례」 제2조에 의한 예비마을기업 -「소비자생활협동조합법」 제2조에 의한 소비자생활협동조합(비영리사업자 가능) -「국민기초생활보장법」 제18조에 의한 자활기업 -「벤처기업육성에 관한 특별법」 제2조에 의한 소셜벤처기업 ☞ 특례보증, 융자 및 이차보전 지원",사회적기업,경기,금융,예산 소진시까지,경기신용보증재단,BIZINFO:PBLN_000000000118182
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[경기] 평택시 2026년 수출ㆍ환변동 보험료 지원사업 모집 공고,"재단법인 평택산업진흥원에서는 대내외 경제 불확실성 증가 및 환율 변동성 확대로 인한 평택시 내 중소기업들의 환위험 관리 능력을 보완하고, 환율 변동으로 인한 피해를 최소화 하기 위해 아래와 같이 참여기업을 모집하오니 적극적인 참여 바랍니다. ☞ 공고 마감일 기준 본사, 연구소, 등록공장 소재지가 평택인 중소기업 ☞ 한국무역보험공사의 수출ㆍ환변동 보험료 지원(기업당 최대 3,000천원)",중소기업,경기,금융,예산 소진시까지,평택산업진흥원,BIZINFO:PBLN_000000000122613
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[부산] 2026년 4차 고위험산업 사각지대 집중관리사업(안전보호구 지원) 추가모집 공고,"부산광역시와 부산테크노파크는 지역내 소규모 사업장의 중대재해 예방활동을 지원하고 사고위험의 격차를 해소하기 위해「2026년 고위험 산업 사각지대 집중관리 사업(안전보호구 지원)」의 참여기업을 다음과 같이 추가 모집합니다. ☞ 부산지역 내 30인 미만 소규모 사업장으로서, 본 사업에서 지정한 부산 3대 고위험 산업군에 해당하는 기업 - 고위험 산업군 1 : 뿌리산업 (※ 뿌리산업 진흥과 첨단화에 관한 법률 시행령 제2조 근거) - 고위험 산업군 2 : 창고ㆍ항만물류업 - 고위험 산업군 3 : 수리조선ㆍ기자재업 ☞ 중대재해 예방의 사각지대 해소를 위한 안전보호구 구입관련 보조금 지급 지원 - 안전인증(KC 등)을 받은 제품 기준, 사고 예방 효과가 높은 품목 및 스마트 보조장치 중심 지원 - 사업장당 최대 29인, 1인당 10만원 이내의 안전보호구 지원",중소기업,부산,인력,2026-09-01 ~ 2026-10-30,부산테크노파크,BIZINFO:PBLN_000000000126028
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[서울] 2026년 수출보험ㆍ보증료 지원사업 수정 공고,"서울특별시 중소기업 수출 지원을 위한 「2026년 수출보험ㆍ보증료 지원사업」을 다음과 같이 실시하오니, 지원이 필요한 기업은 다음 내용을 참고하시어 지원 신청하시기 바랍니다. ☞ 서울특별시 소재 전년도 수출실적 5천만 달러 이하 중소기업 ☞ 업체당 연간 3백만원 한도 내 지원 - 종목 : 수출보험 6종, 수출신용보증 6종, 환변동보험 1종, 문화산업보증 1종",중소기업,서울,수출,예산 소진시까지,한국무역보험공사,BIZINFO:PBLN_000000000120187
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[대전] 2026년 1차 소상공인 초저금리 특별자금 지원 계획 공고,"대전광역시 소상공인 지원에 관한 조례 제6조에 의한 소상공인 지원을 위해 2026년도 1차 소상공인 초저금리 특별자금 지원계획을 다음과 같이 공고합니다. ☞ 대전지역에 소재하고 있는 「소상공인기본법」에 의한 소상공인(개인 또는 법인사업자)으로 사업자등록증상 '사업개시년월일'이 지난 업체 ☞ 대출금리 중 2.7%에 대한 이자를 2년간 대전광역시에서 지원 (업체당 최대 7천만원 이내) - (대출은행) 대전시 내 13개 협약은행 : KB국민, IBK기업, 농협은행, 부산, 새 마을금고, 수협은행, 신한, 신협, 우리, 전북, 지역농축협, 카카오뱅크, 하나 - 카카오뱅크의 경우 개인사업자에 한하여 취급가능",소상공인,대전,금융,예산 소진시까지,대전신용보증재단,BIZINFO:PBLN_000000000117223
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[부산] 2026년 블록체인 기업 글로벌(싱가포르) 사업화 지원사업 참가기업 모집 공고(과학기술정보통신부 블록체인 특화 클러스터 조성사업),"부산테크노파크는 2026년 블록체인 특화 클러스터 조성사업의 일환으로 관련 분야 우수 기술 및 서비스를 보유한 부산지역 블록체인 기업의 해외시장 진출 및 글로벌 협력 네트워크 구축, 선진사례 연구를 위한 해외전시 참가기업을 아래와 같이 모집하오니, 많은 관심과 신청 바랍니다. ☞ 부산 소재 본사 또는 지사를 보유한 블록체인 서비스 기업 ☞ 전시 부스, 현지 IR데모데이 및 투자자/바이어 네트워킹, 통역, 부스운영비, 1인 항공/숙박 일부지원 등 지원 - 기업 지원 한도 : 2,500,000원",중소기업,부산,수출,2026-09-01 ~ 2026-09-11,부산테크노파크,BIZINFO:PBLN_000000000126026
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[서울] 2026년 새 길 여는 폐업지원 사업 모집 공고,"폐업은 하고 싶은데, 절차나 방법 때문에 고민 중이신가요? 마땅한 일자리를 찾지 못할까 폐업을 망설이시나요? 사장님, 혼자 고민하지 마세요. 폐업 예정 소상공인에게 사업정리 컨설팅ㆍ역량 강화 교육부터 비용지원과 전직을 위한 유관기관 프로그램 연계 안내 및 관리까지, 재도전의 모든 과정에 동행합니다. ☞ 폐업 예정인 사업자 중 아래 ①, ②, ③번 사항을 모두 충족하는 소상공인 ① 사업자등록증상 사업장 소재지가 서울이며, 신청일 현재 사업자 등록을 유지 중인 점포형 소상공인 ② 신청일 현재 사업자등록증 상 개업연월일로부터 6개월 이상 경과 ③ 2026년 10월 이내 폐업 신고 완료 예정 ☞ 사업정리 컨설팅 2회, 전직 지원프로그램 안내 및 마인드 셋 교육, 솔루션 이행 비용 (최대 3백만원 이내, 부가세 신청업체 부담) 지원",소상공인,서울,경영,예산 소진시까지,서울신용보증재단,BIZINFO:PBLN_000000000119017
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,영세개인사업자의 체납액 징수특례 제도 안내,영세 개인사업자가 폐업 후 다시 사업을 시작하거나 취업한 경우 무재산 등 사유로 징수가 곤란한 체납액에 대하여 가산금ㆍ납부지연가산세 면제 및 최대 5년까지 분납을 허용하는 제도입니다. ☞ 22.12.31. 까지 모든 개인사업 폐업 및 사업재기 및 취업 후 3개월 이상 근무중인 영세 개인사업자 ☞ 징수가 곤란한 체납액에 대하여 가산금ㆍ납부지연가산세 면제 및 5년까지 분납 허용,소상공인,전국,기타,2020.01.01 ~ 2026.12.31,직접수행,BIZINFO:PBLN_000000000092578
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[서울] 서초구 2026년 시중은행 협력자금 대출이자 지원 계획 공고,"고물가, 고금리로 어려움을 겪고 있는 관내 중소기업의 경영안정을 도모하고 지역경제를 활성화를 위해「2026년 서초구 시중은행 협력자금 대출이자 지원계획」을 다음과 같이 공고합니다. ☞ 신청일 현재 서초구에 주사무소(본점)를 둔 중소기업 또는 서초구에 공장등록 된 제조업체 ☞ 대출금리 3% 이내 지원(업체 부담 금리 최소 1.5%) - 운전자금 업체당 2억원 이내",중소기업,서울,금융,예산 소진시까지,기초자치단체,BIZINFO:PBLN_000000000118093
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,2026년 방사선 기술 IP보증연계 지식재산평가 지원사업 공고,"방사선 기업이 보유한 지식재산(IP)의 가치를 평가하고 그 결과를 사업자금 확보(보증ㆍ대출)에 활용할 수 있도록 평가비용을 지원하는「2026년 방사선 기술 IP보증연계 지식재산평가 지원사업」을 아래와 같이 공고합니다. ☞ 신청일 기준, 방사선 또는 방사성동위원소 분야 출원 특허 또는 등록된 특허권을 보유한 국내 등록된 사업자로서 다음의 어느 하나에 해당하는 자 - 「중소기업기본법 제2조」에 따른 중소기업 - 「중견기업 성장촉진 및 경쟁력 강화에 관한 특별법 제2조」에 따른 중견기업으로서 「중소기업기본법 제2조3항」에서 정한 기간이 종료된 연도의 다음 연도부터 3년 이내의 기업(단, 평균매출액이 3,000억원 이상인 기업은 제외) ☞ 방사선 기업이 보유한 지식재산(IP)의 가치를 평가하고, 그 결과를 사업자금 확보를 위한 보증ㆍ대출에 활용할 수 있도록 평가비용 지원 (5백만원/건 지원)",중소기업,전국,금융,예산 소진시까지,한국방사선진흥협회,BIZINFO:PBLN_000000000119499
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,[경기] 시흥시 2026년 해외지사화 활용 지원사업 참여기업 모집 공고,"시흥시 관내 기업의 해외 네트워크를 현지 비즈니스 거점으로 활용하는 해외지사화 사업 참여 촉진으로 해외 진출 및 수출 확대를 도모하고자「2026년 해외지사화 활용 지원사업」참여기업을 다음과 같이 모집 공고합니다. ☞ 시흥시 소재 본사(지사) 또는 공장등록 기업 - `26년 OKTA(세계한인무역협회) 해외지사화 사업「진입단계」협약 체결 기업 - `25년 KOTRA(대한무역투자진흥공사) 해외지사화 사업「발전단계」협약 체결 완료 후, `26년 사업을 진행 중이거나 `26년 신규 협약 체결 기업 ☞ OKTA 및 KOTRA 해외지사화 사업 기업부담금의 일부 지원 - 진입단계(OKTA) : 500천원 정액 지원 - 발전단계(KOTRA) : 기업부담금의 80%(VAT 제외), 최대 2,000천원 한도",중소기업,경기,수출,예산 소진시까지,시흥산업진흥원,BIZINFO:PBLN_000000000119941
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,2026년 IP담보대출연계 지식재산평가지원사업 공고,"기업이 보유한 지식재산권(IP)의 가치평가를 통하여 지식재산권을 담보로 자금을 조달할 수 있도록 평가비용을 지원하는「2026년 IP담보대출연계 지식재산평가지원 사업」을 다음과 같이 공고합니다. ☞ 등록된 특허권을 보유하고 사업화하여 활용하고 있는 국내 등록된 사업자(개인사업자 및 법인사업자) - 중소기업기본법 제2조에 따른 중소기업 - 중견기업 성장촉진 및 경쟁력 강화에 관한 특별법 제2조에 따른 중견기업 ☞ IP담보대출 신청기업을 위해 발명 등의 평가기관이 수행하는 지식재산 가치평가 비용의 50% 지원 - 표준형 평가, 양식형 평가(재평가, 지방은행 소액대출) ※ 자세한 지원내용 공고문 참조",중소기업,전국,기술,예산 소진시까지,한국발명진흥회,BIZINFO:PBLN_000000000119919
Q15,heldout,사업자와 관계없는 개인의 아파트 전세보증금 대출,,,,2026년 관광진흥개발기금 신용보증부 운영자금 특별융자 지원 지침 공고,관광진흥개발기금법 제5조 및 관광진흥개발기금 관리 및 운용요령 제2조의 규정에 따라 담보력이 취약한 중소관광업체를 지원하고자 2026년 관광진흥개발기금 신용보증부 운영자금 특별융자 지원 지침을 공고합니다. ☞ 아래에 해당하는 중소기업 - (일반지원) 「관광진흥법」 상 관광사업 등을 운영중인 「중소기업기본법」상 중소기업 - (소액지원) 일반지원 대상기업 중 신청금액 2천만원 이하인 중소기업 ☞ 최대 2억원 특별융자 지원 - 대출기간 : 3년 거치 3년 분할상환 ※ 자세한 지원내용 공고문 참조,중소기업,전국,금융,2026-01-02 ~ 2026-11-13,신용보증재단중앙회,BIZINFO:PBLN_000000000117127
